buy_now,spot,ladder,hedge
26456318.3347463,26858320.513015456,27002699.052931473,26116513.5761803
26456318.3347463,25300019.74793248,25730537.798212513,25649023.346655406
26456318.3347463,26441699.932181172,26789786.568765722,25991527.401930016
26456318.3347463,23909860.745160677,24147927.472968686,25231975.645823866
26456318.3347463,25568907.458381243,25668027.25597621,25729689.659790035
26456318.3347463,26386471.638735875,26108904.914339796,25974958.913896427
26456318.3347463,26172080.88309478,26306773.58947792,25910641.687204096
26456318.3347463,25497832.834227867,25260777.10733585,25708367.272544026
26456318.3347463,25403339.494001023,26268998.93980367,25680019.27047597
26456318.3347463,25098931.368465148,25585023.58019161,25588696.832815208
26456318.3347463,26568556.267888278,26195954.93878596,26029584.302642144
26456318.3347463,24570680.86783667,25843711.531187464,25430221.682626665
26456318.3347463,24909207.668237075,25635617.51458985,25531779.722746786
26456318.3347463,25787603.13191201,26260590.550187334,25795298.361849267
26456318.3347463,24688115.460584223,25240188.566589855,25465452.060450934
26456318.3347463,26738242.446261562,26805474.18155501,26080490.156154133
26456318.3347463,26706001.377104867,26272387.660711437,26070817.835407123
26456318.3347463,26546124.73300337,26558259.425109908,26022854.842176676
26456318.3347463,25504231.522281636,25933094.449845515,25710286.878960155
26456318.3347463,24993736.5109229,24768996.139881596,25557138.375552535
26456318.3347463,25210944.741901185,26091618.60386356,25622300.844846018
26456318.3347463,26394713.568856627,25394383.165890194,25977431.49293265
26456318.3347463,24428147.247703236,26090357.35400201,25387461.596586633
26456318.3347463,26750243.130636282,25671868.377225537,26084090.36146655
26456318.3347463,25824421.228838928,26294689.56501393,25806343.790927343
26456318.3347463,24181954.615776055,24889883.76763979,25313603.807008483
26456318.3347463,24806841.467446923,24767210.10050079,25501069.86250974
26456318.3347463,26708570.110093825,26345686.21308095,26071588.45530381
26456318.3347463,25158528.962042883,24913239.086874302,25606576.11088853
26456318.3347463,25978011.10642915,26043811.758779988,25852420.754204407
26456318.3347463,26658495.33348587,25586183.959091417,26056566.022321425
26456318.3347463,26784660.418367475,26619556.117052644,26094415.547785908
26456318.3347463,24148533.08277945,25156107.706358887,25303577.347109497
26456318.3347463,24950301.691334676,24384925.82313095,25544107.929676067
26456318.3347463,25936190.315872654,26038424.78693883,25839874.51703746
26456318.3347463,25849391.99003643,26079263.403330397,25813835.019286595
26456318.3347463,26365274.59197551,26355085.088430528,25968599.799868315
26456318.3347463,25810578.8083549,24984533.9244138,25802191.064782135
26456318.3347463,24711563.89604923,25490909.486029085,25472486.591090433
26456318.3347463,25911116.89035574,26419248.49025092,25832352.489382386
26456318.3347463,26024881.95114313,26826348.736667965,25866482.007618602
26456318.3347463,26164206.703319572,26771058.509244625,25908279.433271535
26456318.3347463,24831746.09902436,25139173.542748902,25508541.251982972
26456318.3347463,24867850.48507423,25690877.251071565,25519372.567797933
26456318.3347463,26555910.659894217,26430244.290193558,26025790.62024393
26456318.3347463,25546593.02646196,26044965.433875244,25722995.33021425
26456318.3347463,26917675.629720747,27690554.390268315,26134320.111191887
26456318.3347463,23753274.601347864,25572555.29797481,25184999.802680023
26456318.3347463,25991415.9456225,25466103.967210166,25856442.205962412
26456318.3347463,23580774.91599364,25638027.24955409,25133249.897073757
26456318.3347463,25164560.59347805,25121467.10165335,25608385.60031908
26456318.3347463,24875232.251107797,25366068.877565674,25521587.097608004
26456318.3347463,25565569.68645625,25573989.140916567,25728688.328212537
26456318.3347463,26889958.722519897,27019120.826939262,26126005.039031632
26456318.3347463,25221837.501085505,24973545.783035178,25625568.672601316
26456318.3347463,25890719.973906126,25493954.672275037,25826233.4144475
26456318.3347463,25436525.653538276,25522720.15904891,25689975.118337147
26456318.3347463,24611502.133108392,24843610.899670508,25442468.06220818
26456318.3347463,25914903.65080592,26373804.395556867,25833488.51751744
26456318.3347463,25847819.216390163,26087315.888957646,25813363.187192712
26456318.3347463,26656949.3446941,26431346.377569485,26056102.225683894
26456318.3347463,25042641.67095401,25754662.524621565,25571809.923561867
26456318.3347463,24850008.379438195,25313687.552149042,25514019.93610712
26456318.3347463,25429716.172665145,25990199.437670127,25687932.27407521
26456318.3347463,26774400.15900853,26491635.03365901,26091337.46997822
26456318.3347463,25177935.720517665,25629571.49391911,25612398.138430964
26456318.3347463,25744090.05690427,25824090.116958056,25782244.439346943
26456318.3347463,25755765.636262126,26747999.74686735,25785747.113154303
26456318.3347463,26092882.140500437,27008368.333495,25886882.064425796
26456318.3347463,26252021.80960097,25873630.285550077,25934623.965155955
26456318.3347463,25749150.359043583,26505874.422936764,25783762.52998874
26456318.3347463,25284947.80191658,25904342.160843845,25644501.762850635
26456318.3347463,23953572.618993703,24112378.68870303,25245089.207973775
26456318.3347463,24141205.505120803,25013847.214942314,25301379.073811904
26456318.3347463,27290605.959259935,26703767.851828784,26246199.210053645
26456318.3347463,25755906.661194447,26448268.435453936,25785789.420633998
26456318.3347463,26464838.273701042,26346950.544629894,25998468.904385976
26456318.3347463,26257115.35300348,27205487.69911071,25936152.02817671
26456318.3347463,24178319.209575385,25653533.117184512,25312513.185148276
26456318.3347463,25506044.879690588,26596890.68217628,25710830.886182837
26456318.3347463,24542939.96251358,24064087.375917673,25421899.411029737
26456318.3347463,25361965.30422608,25075142.37253904,25667607.01354349
26456318.3347463,26316546.801135328,25970336.17367092,25953981.46261626
26456318.3347463,25801488.474615112,26208299.657711852,25799463.964660197
26456318.3347463,25184495.235561818,26109871.9379769,25614365.99294421
26456318.3347463,23743765.40166925,25639987.320194263,25182147.04277644
26456318.3347463,24984899.194546375,25466194.611094087,25554487.180639576
26456318.3347463,26955525.140699007,25561370.812259674,26145674.964485362
26456318.3347463,26884442.980840243,25961792.27639829,26124350.31652774
26456318.3347463,25382664.917775117,25766529.457887363,25673816.8976082
26456318.3347463,25422876.81735718,25020721.606580567,25685880.467482816
26456318.3347463,26907641.82531935,25929626.958995167,26131309.96987147
26456318.3347463,27073936.405581042,26737423.977589037,26181198.343949977
26456318.3347463,26107940.6749208,25959953.43516388,25891399.624751903
26456318.3347463,24883261.984701537,25235430.472426135,25523996.017686125
26456318.3347463,25822690.39278037,25784325.46604272,25805824.540109776
26456318.3347463,25243641.904224314,26246661.112942852,25632109.993542958
26456318.3347463,25510219.485302497,24703041.42286699,25712083.26786641
26456318.3347463,27177379.003094397,26618829.963682346,26212231.123203985
26456318.3347463,25845495.189382493,25574554.07916941,25812665.97909041
26456318.3347463,24760172.272341147,25272322.425137226,25487069.103978008
26456318.3347463,25925059.91207488,25665966.98951176,25836535.395898126
26456318.3347463,26595383.616513185,26642899.364805233,26037632.50722962
26456318.3347463,26262253.555562086,26174200.067500178,25937693.48894429
26456318.3347463,26323772.54333037,26203791.014992177,25956149.185274772
26456318.3347463,25346921.243788768,25550549.44244307,25663093.795412295
26456318.3347463,25048044.53469617,25919044.250117894,25573430.782684512
26456318.3347463,26387370.374706868,26414816.275539476,25975228.534687724
26456318.3347463,24686226.306626625,25313496.81629456,25464885.31426365
26456318.3347463,25839784.83199928,25246061.802790068,25810952.871875446
26456318.3347463,25741550.89503742,26306798.47942811,25781482.69078689
26456318.3347463,25992626.1933267,26407509.589773726,25856805.280273672
26456318.3347463,25326286.209590536,25698294.67457383,25656903.285152823
26456318.3347463,25128441.03472073,25710874.168760322,25597549.732691884
26456318.3347463,25586030.49151877,25861430.06335623,25734826.569731295
26456318.3347463,26235286.44136548,26395987.152199343,25929603.354685307
26456318.3347463,26025183.40241307,25889116.58107865,25866572.442999586
26456318.3347463,26318420.719596863,26873072.03516902,25954543.638154723
26456318.3347463,25273594.998467118,25603217.22779605,25641095.921815798
26456318.3347463,25350249.174112506,25099817.49231583,25664092.174509414
26456318.3347463,25917593.539439112,27131148.44630722,25834295.484107397
26456318.3347463,24979751.66344791,25878859.154268116,25552942.921310037
26456318.3347463,26729068.494246114,26695403.15969644,26077737.970549498
26456318.3347463,26263755.568310708,26642428.67790857,25938144.092768878
26456318.3347463,24554268.09548664,26855202.848382056,25425297.850921657
26456318.3347463,25577285.57297289,26137493.491780795,25732203.09416753
26456318.3347463,26240572.488219816,25934899.05050137,25931189.16874161
26456318.3347463,26141360.532408986,26328673.59348962,25901425.58199836
26456318.3347463,25740631.359197967,26210914.607467342,25781206.830035053
26456318.3347463,25242209.339403242,26558912.100839153,25631680.224096637
26456318.3347463,25898995.612325348,25270766.24573726,25828716.105973266
26456318.3347463,25999759.97876721,26552103.335641112,25858945.415905826
26456318.3347463,24296234.939788375,25320297.99846968,25347887.904212177
26456318.3347463,25840414.61258238,25637033.77306673,25811141.80605038
26456318.3347463,26019607.695093945,25282064.424488585,25864899.730803847
26456318.3347463,25377826.620929454,25244217.49082267,25672365.408554498
26456318.3347463,26164239.788796693,25548623.292007536,25908289.358914673
26456318.3347463,26982434.216940656,26975104.457213543,26153747.68735786
26456318.3347463,26108178.33380726,26185903.761269074,25891470.92241784
26456318.3347463,24996644.74220154,25490697.489927102,25558010.844936125
26456318.3347463,24502211.287343178,25288044.870500796,25409680.808478616
26456318.3347463,26623040.876648135,26308657.663722802,26045929.685270105
26456318.3347463,25861607.886947304,25957208.39473174,25817499.788359854
26456318.3347463,25971695.61370774,26244579.17051527,25850526.106387984
26456318.3347463,25948650.069012735,25039109.481271558,25843612.442979485
26456318.3347463,26098704.380019933,26376674.92797293,25888628.736281645
26456318.3347463,25921310.478558224,25144815.02988375,25835410.56584313
26456318.3347463,25301469.325544477,25965856.75404162,25649458.219939005
26456318.3347463,25074714.692375332,26593137.622540724,25581431.829988264
26456318.3347463,25351184.957706627,25432943.57938232,25664372.90958765
26456318.3347463,25673010.38244164,25337435.1533471,25760920.537008155
26456318.3347463,24918887.43168963,24808679.176643554,25534683.651782554
26456318.3347463,25524461.33575464,25336288.50771369,25716355.823002055
26456318.3347463,25353846.948400818,26517988.14657216,25665171.50679591
26456318.3347463,26326062.5498202,26580456.366198976,25956836.187221725
26456318.3347463,25303304.676149365,25832053.027898405,25650008.82512047
26456318.3347463,26753832.39610961,26053267.30263002,26085167.141108546
26456318.3347463,26149950.08758594,26692943.6886715,25904002.448551446
26456318.3347463,25403396.53843391,26104992.478180077,25680036.383805837
26456318.3347463,26109663.82347185,25230566.3090283,25891916.56931722
26456318.3347463,26668735.826140784,26574367.601925254,26059638.1701179
26456318.3347463,25936208.548989184,25814526.029784977,25839879.986972418
26456318.3347463,26959892.224165976,25779246.43400375,26146985.089525457
26456318.3347463,25081842.746381074,26068885.40801654,25583570.246189985
26456318.3347463,25209392.92628572,25550654.319514945,25621835.30016138
26456318.3347463,25097878.235016927,25530851.936001472,25588380.892780744
26456318.3347463,25421604.452803805,25454372.88311445,25685498.758116804
26456318.3347463,25348939.874343477,25416177.19455589,25663699.384578705
26456318.3347463,25578421.96812003,25702755.494220335,25732544.01271167
26456318.3347463,25267970.542042077,25461833.054037906,25639408.584888287
26456318.3347463,26897990.193480805,26310949.83805576,26128414.480319906
26456318.3347463,25664146.38021832,25719868.43174833,25758261.336341158
26456318.3347463,25944463.45885693,25787088.12520963,25842356.459932745
26456318.3347463,25138917.233811785,25778774.567106858,25600692.5924192
26456318.3347463,24005855.44242343,24959998.21757804,25260774.055002693
26456318.3347463,26927222.163395405,26294722.113579016,26137184.071294285
26456318.3347463,26272308.020356048,25713045.903691962,25940709.828382477
26456318.3347463,24684268.698323727,25355811.718180552,25464298.03177278
26456318.3347463,26572055.803958267,26234326.081758235,26030634.16346314
26456318.3347463,26164096.16233962,25004636.391868446,25908246.27097755
26456318.3347463,26607021.157296285,25719778.518952247,26041123.769464552
26456318.3347463,25656889.868596278,26271129.81019976,25756084.382854547
